sale_id,order_date,salesman_name,salesman_area,salesman_team,outlet_name,outlet_type,outlet_segment,city,province,region,product_name,brand,category,unit,cost_price,quantity,unit_price,discount,total_amount
TRX-074666,2024-12-28,Olivia Tan,Semarang,Tim A,Warung Bu Dewi,Warung,General Trade,Jakarta,DKI Jakarta,Jawa,Aqua 600ml,Danone,Minuman,karton,48000,28,65000,10,1638000.0
TRX-074301,2024-03-27,Kartika Sari,Jakarta,Tim C,Superindo Medan,Supermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,9,145000,0,1305000.0
TRX-020052,2024-04-05,Nanda Putra,Medan,Tim C,Indomaret Tangerang,Minimarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,28,145000,2.5,3958500.0
TRX-000117,2024-08-05,Hendra Kusuma,Surabaya,Tim C,Superindo Medan,Supermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,48,72000,20,2764800.0
TRX-031183,2024-11-16,Dian Pratama,Medan,Tim B,Toko Berkah,Toko Kelontong,General Trade,Bogor,Jawa Barat,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,18,78000,0,1404000.0
TRX-041422,2024-01-28,Nanda Putra,Medan,Tim C,Alfamart Bogor,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,46,95000,0,4370000.0
TRX-068386,2024-05-08,Budi Santoso,Bandung,Tim A,Giant Surabaya,Supermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,25,115000,0,2875000.0
TRX-076726,2024-06-30,Gita Permata,Bandung,Tim B,Toko Sejahtera,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Chitato Sapi Panggang,Indofood,Snack,karton,55000,50,75000,0,3750000.0
TRX-038709,2024-10-27,Dian Pratama,Medan,Tim B,Warung Pak Bejo,Warung,General Trade,Surabaya,Jawa Timur,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,22,108000,10,2138400.0
TRX-088073,2024-11-26,Gita Permata,Bandung,Tim B,Giant Surabaya,Supermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,20,75000,10,1350000.0
TRX-029840,2024-08-26,Olivia Tan,Semarang,Tim A,Alfamart Bogor,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,33,82000,0,2706000.0
TRX-015423,2024-11-21,Dian Pratama,Medan,Tim B,Superindo Medan,Supermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Oreo Original,Nabisco,Snack,karton,50000,46,68000,10,2815200.0
TRX-090133,2024-12-27,Gita Permata,Bandung,Tim B,Giant Surabaya,Supermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,9,88000,2.5,772200.0
TRX-065684,2024-10-12,Joko Widodo,Semarang,Tim B,Toko Maju Jaya,Toko Kelontong,General Trade,Bandung,Jawa Barat,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,5,108000,0,540000.0
TRX-003337,2024-09-06,Eko Wahyudi,Semarang,Tim C,Superindo Bandung,Supermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,18,145000,0,2610000.0
TRX-017024,2024-09-14,Hendra Kusuma,Surabaya,Tim C,Carrefour Semarang,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,33,78000,20,2059200.0
TRX-003537,2024-06-20,Ahmad Fauzi,Jakarta,Tim A,Warung Pak Eko,Warung,General Trade,Bandung,Jawa Barat,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,43,92000,2.5,3857100.0
TRX-016013,2024-07-16,Fajar Nugroho,Jakarta,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Semarang,Jawa Tengah,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,26,95000,10,2223000.0
TRX-047474,2024-02-26,Hendra Kusuma,Surabaya,Tim C,Hypermart Surabaya,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,19,115000,0,2185000.0
TRX-040927,2024-08-26,Ahmad Fauzi,Jakarta,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,47,115000,2.5,5269875.0
TRX-012881,2024-07-16,Lukman Hakim,Bandung,Tim A,Carrefour Semarang,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,38,88000,5,3176800.0
TRX-042175,2024-05-03,Joko Widodo,Semarang,Tim B,Superindo Bandung,Supermarket,Modern Trade,Tangerang,Banten,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,27,75000,20,1620000.0
TRX-061302,2024-01-14,Fajar Nugroho,Jakarta,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Energen Coklat,Mayora,Sereal,karton,70000,39,92000,20,2870400.0
TRX-009627,2024-03-04,Indah Lestari,Medan,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Good Day Coffee,Santos Jaya,Kopi,karton,67000,45,88000,0,3960000.0
TRX-015650,2024-01-24,Lukman Hakim,Bandung,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Pocari Sweat,Otsuka,Minuman,karton,82000,38,108000,20,3283200.0
TRX-049559,2024-02-02,Maya Anggraini,Surabaya,Tim B,Carrefour Semarang,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Indomie Goreng,Indofood,Mie Instan,karton,65000,13,85000,0,1105000.0
TRX-066123,2024-09-07,Lukman Hakim,Bandung,Tim A,Warung Bu Dewi,Warung,General Trade,Bogor,Jawa Barat,Jawa,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,28,78000,0,2184000.0
TRX-092403,2024-04-22,Citra Dewi,Surabaya,Tim B,Alfamart Bekasi,Minimarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,25,72000,0,1800000.0
TRX-036897,2024-12-16,Indah Lestari,Medan,Tim A,Indomaret Depok,Minimarket,Modern Trade,Denpasar,Bali,Bali,Pocari Sweat,Otsuka,Minuman,karton,82000,35,108000,10,3402000.0
TRX-033583,2024-06-23,Dian Pratama,Medan,Tim B,Toko Sejahtera,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Aqua 600ml,Danone,Minuman,karton,48000,19,65000,15,1049750.0
TRX-031645,2024-04-18,Joko Widodo,Semarang,Tim B,Giant Surabaya,Supermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,18,98000,15,1499400.0
TRX-095142,September 04 2024,Maya Anggraini,Surabaya,Tim B,Warung Bu Dewi,Warung,General Trade,Denpasar,Bali,Bali,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,27,78000,0,2106000
TRX-060498,2024-12-27,Hendra Kusuma,Surabaya,Tim C,Warung Pak Eko,Warung,General Trade,Palembang,Sumatera Selatan,Sumatera,Pepsodent 190g,Unilever,Personal Care,lusin,110000,11,145000,15,1355750.0
TRX-090964,2024-12-06,Ahmad Fauzi,Jakarta,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Pantene Shampoo,P&G,Personal Care,lusin,125000,30,165000,0,4950000.0
TRX-048859,2024-11-03,Kartika Sari,Jakarta,Tim C,Indomaret Tangerang,Minimarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,36,95000,0,3420000.0
TRX-011231,2024-02-02,Budi Santoso,Bandung,Tim A,Carrefour Semarang,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,7,95000,2.5,648375.0
TRX-019002,2024-04-30,Kartika Sari,Jakarta,Tim C,Lottemart Medan,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,14,92000,0,1288000.0
TRX-079992,2024-03-14,Nanda Putra,Medan,Tim C,Toko Sejahtera,Toko Kelontong,General Trade,Bogor,Jawa Barat,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,30,115000,0,3450000.0
TRX-062440,2024-06-19,Lukman Hakim,Bandung,Tim A,Indomaret Depok,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,24,115000,0,2760000.0
TRX-028796,2024-11-20,Kartika Sari,Jakarta,Tim C,Transmart Jakarta,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,44,82000,0,3608000.0
TRX-073876,2024-08-25,Indah Lestari,Medan,Tim A,Alfamart Bogor,Minimarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,15,95000,0,1425000.0
TRX-065634,2024-04-01,Fajar Nugroho,Jakarta,Tim A,Lotte Mart Bandung,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,39,95000,0,3705000.0
TRX-001508,2024-03-02,Olivia Tan,Semarang,Tim A,Superindo Medan,Supermarket,Modern Trade,Tangerang,Banten,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,15,92000,0,1380000.0
TRX-082165,2024-08-19,Eko Wahyudi,Semarang,Tim C,Alfamart Bekasi,Minimarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Teh Botol Sosro,Sosro,Minuman,karton,54000,42,72000,20,2419200.0
TRX-039084,2024-08-19,Ahmad Fauzi,Jakarta,Tim A,Warung Pak Bejo,Warung,General Trade,Denpasar,Bali,Bali,Chitato Sapi Panggang,Indofood,Snack,karton,55000,3,75000,5,213750.0
TRX-058647,2024-12-03,Ahmad Fauzi,Jakarta,Tim A,Warung Pak Bejo,Warung,General Trade,Bandung,Jawa Barat,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,46,95000,2.5,4260750.0
TRX-055115,2024-03-18,Indah Lestari,Medan,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,7,82000,0,574000.0
TRX-058918,2024-06-27,Citra Dewi,Surabaya,Tim B,Warung Pak Bejo,Warung,General Trade,Denpasar,Bali,Bali,Milo Activ,Nestle,Minuman,karton,92000,46,120000,5,5244000.0
TRX-075719,2024-10-02,Lukman Hakim,Bandung,Tim A,Warung Pak Eko,Warung,General Trade,Bogor,Jawa Barat,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,48,72000,0,3456000.0
TRX-057099,2024-10-17,Ahmad Fauzi,Jakarta,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Oreo Original,Nabisco,Snack,karton,50000,24,68000,0,1632000.0
TRX-046487,2024-11-10,Citra Dewi,Surabaya,Tim B,Hypermart Surabaya,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,39,95000,0,3705000.0
TRX-088101,2024-05-17,Dian Pratama,Medan,Tim B,Lottemart Medan,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Pepsodent 190g,Unilever,Personal Care,lusin,110000,42,145000,20,4872000.0
TRX-047530,2024-05-03,Citra Dewi,Surabaya,Tim B,Indomaret Depok,Minimarket,Modern Trade,Bogor,Jawa Barat,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,46,72000,0,3312000.0
TRX-024702,2024-07-31,Budi Santoso,Bandung,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Oreo Original,Nabisco,Snack,karton,50000,13,68000,20,707200.0
TRX-024103,2024-04-15,Citra Dewi,Surabaya,Tim B,Toko Berkah,Toko Kelontong,General Trade,Tangerang,Banten,Jawa,Oreo Original,Nabisco,Snack,karton,50000,11,68000,15,635800.0
TRX-089097,2024-05-25,Fajar Nugroho,Jakarta,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Medan,Sumatera Utara,Sumatera,Oreo Original,Nabisco,Snack,karton,50000,31,68000,20,1686400.0
TRX-037850,2024-08-01,Hendra Kusuma,Surabaya,Tim C,Hypermart Surabaya,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Oreo Original,Nabisco,Snack,karton,50000,5,68000,20,272000.0
TRX-075633,2024-10-26,Eko Wahyudi,Semarang,Tim C,Superindo Bandung,Supermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,35,78000,0,2730000.0
TRX-075241,2024-07-11,Citra Dewi,Surabaya,Tim B,Toko Sejahtera,Toko Kelontong,General Trade,Bogor,Jawa Barat,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,41,72000,10,2656800.0
TRX-055651,2024-07-13,Maya Anggraini,Surabaya,Tim B,Warung Bu Siti,Warung,General Trade,Tangerang,Banten,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,1,145000,5,137750.0
TRX-042311,2024-09-05,Lukman Hakim,Bandung,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Medan,Sumatera Utara,Sumatera,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,13,78000,2.5,988650.0
TRX-058133,2024-04-08,Maya Anggraini,Surabaya,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,39,98000,15,3248700.0
TRX-013227,2024-12-17,Maya Anggraini,Surabaya,Tim B,Warung Bu Siti,Warung,General Trade,Denpasar,Bali,Bali,Teh Botol Sosro,Sosro,Minuman,karton,54000,24,72000,5,1641600.0
TRX-087413,2024-11-11,Gita Permata,Bandung,Tim B,Warung Bu Siti,Warung,General Trade,Bogor,Jawa Barat,Jawa,Oreo Original,Nabisco,Snack,karton,50000,13,68000,0,884000.0
TRX-034871,2024-10-03,Kartika Sari,Jakarta,Tim C,Warung Pak Eko,Warung,General Trade,Palembang,Sumatera Selatan,Sumatera,Chitato Sapi Panggang,Indofood,Snack,karton,55000,6,75000,0,450000.0
TRX-065469,2024-08-23,Budi Santoso,Bandung,Tim A,Warung Pak Eko,Warung,General Trade,Tangerang,Banten,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,17,75000,10,1147500.0
TRX-084778,2024-06-09,Lukman Hakim,Bandung,Tim A,Superindo Bandung,Supermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,25,95000,0,2375000.0
TRX-086012,2024-10-17,Indah Lestari,Medan,Tim A,Warung Bu Dewi,Warung,General Trade,Jakarta,DKI Jakarta,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,23,108000,0,2484000.0
TRX-069312,2024-07-14,Eko Wahyudi,Semarang,Tim C,Superindo Bandung,Supermarket,Modern Trade,Tangerang,Banten,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,4,165000,10,594000.0
TRX-051865,2024-10-07,Olivia Tan,Semarang,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Chitato Sapi Panggang,Indofood,Snack,karton,55000,24,75000,0,1800000.0
TRX-098471,2024-04-04,Dian Pratama,Medan,Tim B,Indomaret Depok,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Oreo Original,Nabisco,Snack,karton,50000,,,,
TRX-035781,2024-12-02,Budi Santoso,Bandung,Tim A,Toko Berkah,Toko Kelontong,General Trade,Tangerang,Banten,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,4,95000,0,380000.0
TRX-021388,2024-11-18,Dian Pratama,Medan,Tim B,Superindo Bandung,Supermarket,Modern Trade,Denpasar,Bali,Bali,Pocari Sweat,Otsuka,Minuman,karton,82000,26,108000,2.5,2737800.0
TRX-040767,2024-08-20,Fajar Nugroho,Jakarta,Tim A,Alfamart Bogor,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,34,95000,15,2745500.0
TRX-038456,2024-03-21,Gita Permata,Bandung,Tim B,Indomaret Depok,Minimarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,10,95000,0,950000.0
TRX-010052,2024-05-28,Kartika Sari,Jakarta,Tim C,Toko Berkah,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Pepsodent 190g,Unilever,Personal Care,lusin,110000,18,145000,15,2218500.0
TRX-013554,2024-11-13,Lukman Hakim,Bandung,Tim A,Toko Berkah,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,26,72000,0,1872000.0
TRX-092422,2024-06-10,Lukman Hakim,Bandung,Tim A,Warung Pak Eko,Warung,General Trade,Jakarta,DKI Jakarta,Jawa,Aqua 600ml,Danone,Minuman,karton,48000,31,65000,5,1914250.0
TRX-047062,2024-11-26,Citra Dewi,Surabaya,Tim B,Warung Bu Siti,Warung,General Trade,Denpasar,Bali,Bali,Rinso Anti Noda,Unilever,Deterjen,karton,72000,4,95000,10,342000.0
TRX-069310,2024-01-05,Olivia Tan,Semarang,Tim A,Warung Bu Siti,Warung,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Indomie Goreng,Indofood,Mie Instan,karton,65000,6,85000,0,510000.0
TRX-071152,2024-08-24,Hendra Kusuma,Surabaya,Tim C,Warung Pak Eko,Warung,General Trade,Bandung,Jawa Barat,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,6,92000,0,552000.0
TRX-041185,2024-09-16,Citra Dewi,Surabaya,Tim B,Superindo Medan,Supermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,1,78000,0,78000.0
TRX-040931,2024-08-29,Lukman Hakim,Bandung,Tim A,Toko Berkah,Toko Kelontong,General Trade,Medan,Sumatera Utara,Sumatera,Oreo Original,Nabisco,Snack,karton,50000,28,68000,2.5,1856400.0
TRX-004644,2024-08-10,Nanda Putra,Medan,Tim C,Warung Pak Eko,Warung,General Trade,Medan,Sumatera Utara,Sumatera,Pantene Shampoo,P&G,Personal Care,lusin,125000,26,165000,2.5,4182750.0
TRX-086548,2024-12-17,Indah Lestari,Medan,Tim A,Superindo Medan,Supermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Rinso Anti Noda,Unilever,Deterjen,karton,72000,4,95000,5,361000.0
TRX-056218,2024-11-18,Dian Pratama,Medan,Tim B,Superindo Medan,Supermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,27,95000,2.5,2500875.0
TRX-045823,2024-05-18,Lukman Hakim,Bandung,Tim A,Toko Berkah,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Molto Ultra,Unilever,Deterjen,karton,66000,42,88000,0,3696000.0
TRX-086880,2024-03-07,Budi Santoso,Bandung,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,21,85000,0,1785000.0
TRX-077846,2024-12-27,Lukman Hakim,Bandung,Tim A,Lotte Mart Bandung,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Milo Activ,Nestle,Minuman,karton,92000,2,120000,5,228000.0
TRX-016897,2024-07-29,Gita Permata,Bandung,Tim B,Warung Pak Eko,Warung,General Trade,Surabaya,Jawa Timur,Jawa,Oreo Original,Nabisco,Snack,karton,50000,33,68000,5,2131800.0
TRX-072708,2024-04-15,Lukman Hakim,Bandung,Tim A,Giant Surabaya,Supermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,12,82000,15,836400.0
TRX-082090,2024-08-29,Kartika Sari,Jakarta,Tim C,Warung Bu Siti,Warung,General Trade,Bogor,Jawa Barat,Jawa,Teh Botol Sosro,Sosro,Minuman,karton,54000,21,72000,10,1360800.0
TRX-061642,2024-11-22,Gita Permata,Bandung,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Chitato Sapi Panggang,Indofood,Snack,karton,55000,19,75000,20,1140000.0
TRX-016111,2024-02-15,Kartika Sari,Jakarta,Tim C,Warung Bu Siti,Warung,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Molto Ultra,Unilever,Deterjen,karton,66000,27,88000,0,2376000.0
TRX-039823,2024-03-25,Kartika Sari,Jakarta,Tim C,Warung Pak Bejo,Warung,General Trade,Semarang,Jawa Tengah,Jawa,Good Day Coffee,Santos Jaya,Kopi,karton,67000,33,88000,0,2904000.0
TRX-059840,2024-09-24,Hendra Kusuma,Surabaya,Tim C,Giant Surabaya,Supermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Teh Botol Sosro,Sosro,Minuman,karton,54000,2,72000,20,115200.0
TRX-061358,2024-09-20,Hendra Kusuma,Surabaya,Tim C,Carrefour Semarang,Hypermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,44,85000,5,3553000.0
TRX-023610,2024-11-06,Citra Dewi,Surabaya,Tim B,Alfamart Bogor,Minimarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,49,72000,15,2998800.0
TRX-045587,2024-11-12,Eko Wahyudi,Semarang,Tim C,Toko Makmur,Toko Kelontong,General Trade,Medan,Sumatera Utara,Sumatera,Indomie Goreng,Indofood,Mie Instan,karton,65000,23,85000,15,1661750.0
TRX-099033,2024-02-17,Indah Lestari,Medan,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,-8,98000,0,-784000
TRX-074341,2024-02-13,Maya Anggraini,Surabaya,Tim B,Superindo Bandung,Supermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Oreo Original,Nabisco,Snack,karton,50000,31,68000,20,1686400.0
TRX-007802,2024-04-06,Indah Lestari,Medan,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Teh Botol Sosro,Sosro,Minuman,karton,54000,47,72000,15,2876400.0
TRX-038190,2024-06-27,Hendra Kusuma,Surabaya,Tim C,Alfamart Bekasi,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,43,78000,0,3354000.0
TRX-009700,2024-07-10,Budi Santoso,Bandung,Tim A,Toko Maju Jaya,Toko Kelontong,General Trade,Tangerang,Banten,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,22,145000,0,3190000.0
TRX-033620,2024-05-11,Nanda Putra,Medan,Tim C,Superindo Medan,Supermarket,Modern Trade,Tangerang,Banten,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,50,78000,20,3120000.0
TRX-003238,2024-12-20,Joko Widodo,Semarang,Tim B,Toko Sejahtera,Toko Kelontong,General Trade,Jakarta,DKI Jakarta,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,39,92000,0,3588000.0
TRX-042201,2024-05-18,Eko Wahyudi,Semarang,Tim C,Carrefour Semarang,Hypermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Milo Activ,Nestle,Minuman,karton,92000,34,120000,0,4080000.0
TRX-031982,2024-04-07,Maya Anggraini,Surabaya,Tim B,Alfamart Bekasi,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,35,98000,5,3258500.0
TRX-028587,2024-09-15,Hendra Kusuma,Surabaya,Tim C,Toko Makmur,Toko Kelontong,General Trade,Palembang,Sumatera Selatan,Sumatera,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,40,72000,2.5,2808000.0
TRX-035783,2024-07-05,Budi Santoso,Bandung,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,3,75000,0,225000.0
TRX-015235,2024-12-12,Kartika Sari,Jakarta,Tim C,Hypermart Surabaya,Hypermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,38,115000,20,3496000.0
TRX-007425,2024-11-25,Joko Widodo,Semarang,Tim B,Warung Pak Eko,Warung,General Trade,Bogor,Jawa Barat,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,33,98000,0,3234000.0
TRX-071696,2024-05-19,Kartika Sari,Jakarta,Tim C,Toko Berkah,Toko Kelontong,General Trade,Bogor,Jawa Barat,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,38,95000,5,3429500.0
TRX-084141,2024-08-09,Hendra Kusuma,Surabaya,Tim C,Warung Bu Siti,Warung,General Trade,Tangerang,Banten,Jawa,Teh Botol Sosro,Sosro,Minuman,karton,54000,20,72000,0,1440000.0
TRX-093564,2024-07-23,Olivia Tan,Semarang,Tim A,Superindo Medan,Supermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,39,78000,15,2585700.0
TRX-064464,2024-11-07,Eko Wahyudi,Semarang,Tim C,Transmart Jakarta,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Chitato Sapi Panggang,Indofood,Snack,karton,55000,35,75000,0,2625000.0
TRX-063121,2024-08-12,Budi Santoso,Bandung,Tim A,Lotte Mart Bandung,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Pocari Sweat,Otsuka,Minuman,karton,82000,48,108000,20,4147200.0
TRX-031825,2024-11-02,Dian Pratama,Medan,Tim B,Warung Pak Bejo,Warung,General Trade,Semarang,Jawa Tengah,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,24,75000,15,1530000.0
TRX-052722,2024-06-21,Budi Santoso,Bandung,Tim A,Warung Pak Eko,Warung,General Trade,Bandung,Jawa Barat,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,49,98000,15,4081700.0
TRX-002047,2024-07-19,Joko Widodo,Semarang,Tim B,Toko Maju Jaya,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,13,78000,2.5,988650.0
TRX-056739,2024-07-12,Eko Wahyudi,Semarang,Tim C,Warung Bu Siti,Warung,General Trade,Medan,Sumatera Utara,Sumatera,Milo Activ,Nestle,Minuman,karton,92000,25,120000,20,2400000.0
TRX-047652,2024-07-23,Indah Lestari,Medan,Tim A,Warung Bu Siti,Warung,General Trade,Bogor,Jawa Barat,Jawa,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,11,78000,15,729300.0
